data,apelant,minute,ora_apel,minut_apel,secunda_apel,datetime,ora sfarsit,secunde
03.01.24,c,0.8167034967292215,10,53,16,2024-01-03 10:53:16,2024-01-03 10:54:05,49
07.02.24,a,0.0985583847244443,13,18,43,2024-02-07 13:18:43,2024-02-07 13:18:49,6
22.01.24,c,1.046101430994947,5,34,58,2024-01-22 05:34:58,2024-01-22 05:36:01,63
26.01.24,c,0.8165622376746732,19,0,17,2024-01-26 19:00:17,2024-01-26 19:01:06,49
07.02.24,a,0.0333333333333333,13,59,32,2024-02-07 13:59:32,2024-02-07 13:59:34,2
19.02.24,b,0.8264040683193101,5,28,29,2024-02-19 05:28:29,2024-02-19 05:29:19,50
31.01.24,b,0.0333333333333333,13,59,55,2024-01-31 13:59:55,2024-01-31 13:59:57,2
05.03.24,b,0.6065260938643113,7,42,41,2024-03-05 07:42:41,2024-03-05 07:43:17,36
23.01.24,a,2.252996775981738,8,22,22,2024-01-23 08:22:22,2024-01-23 08:24:37,135
27.02.24,b,1.4374057671639626,13,44,0,2024-02-27 13:44:00,2024-02-27 13:45:26,86
10.02.24,h,1.1493684055415745,10,24,11,2024-02-10 10:24:11,2024-02-10 10:25:20,69
06.12.23,h,1.095428194575113,9,58,46,2023-12-06 09:58:46,2023-12-06 09:59:52,66
29.12.23,a,0.5312872460626166,5,24,14,2023-12-29 05:24:14,2023-12-29 05:24:46,32
05.01.24,c,1.3780883321448925,7,8,59,2024-01-05 07:08:59,2024-01-05 07:10:22,83
19.02.24,a,1.1769030571669823,15,59,44,2024-02-19 15:59:44,2024-02-19 16:00:55,71
04.01.24,a,1.3511935567635889,11,44,3,2024-01-04 11:44:03,2024-01-04 11:45:24,81
29.12.23,b,0.4955139616310656,11,26,28,2023-12-29 11:26:28,2023-12-29 11:26:58,30
09.02.24,c,1.9088786341744504,18,15,18,2024-02-09 18:15:18,2024-02-09 18:17:13,115
29.01.24,b,1.3294809336349245,16,22,40,2024-01-29 16:22:40,2024-01-29 16:24:00,80
20.01.24,a,1.0327566566570132,17,31,9,2024-01-20 17:31:09,2024-01-20 17:32:11,62
25.01.24,a,0.841057766353629,15,52,7,2024-01-25 15:52:07,2024-01-25 15:52:57,50
28.12.23,b,0.1003736015903463,13,22,5,2023-12-28 13:22:05,2023-12-28 13:22:11,6
09.02.24,a,0.9126744412172756,13,18,20,2024-02-09 13:18:20,2024-02-09 13:19:15,55
16.01.24,c,0.6183758615428938,5,41,31,2024-01-16 05:41:31,2024-01-16 05:42:08,37
27.12.23,c,0.7147350372655928,13,37,34,2023-12-27 13:37:34,2023-12-27 13:38:17,43
23.01.24,c,1.4760731405312406,13,33,59,2024-01-23 13:33:59,2024-01-23 13:35:28,89
19.02.24,d,1.5876261460543968,15,24,4,2024-02-19 15:24:04,2024-02-19 15:25:39,95
31.01.24,h,1.1350901430566571,18,7,28,2024-01-31 18:07:28,2024-01-31 18:08:36,68
06.12.23,h,0.6493568503017293,11,38,0,2023-12-06 11:38:00,2023-12-06 11:38:39,39
21.02.24,b,0.7774717219935254,12,20,59,2024-02-21 12:20:59,2024-02-21 12:21:46,47
07.02.24,d,0.0333333333333333,12,58,13,2024-02-07 12:58:13,2024-02-07 12:58:15,2
09.01.24,c,1.2217915847785903,14,36,9,2024-01-09 14:36:09,2024-01-09 14:37:22,73
12.12.23,c,1.0460589632295103,12,20,35,2023-12-12 12:20:35,2023-12-12 12:21:38,63
23.01.24,b,1.602190479672812,7,52,12,2024-01-23 07:52:12,2024-01-23 07:53:48,96
14.12.23,b,1.0860060723931606,13,23,31,2023-12-14 13:23:31,2023-12-14 13:24:36,65
29.01.24,c,1.6187887441492936,16,13,10,2024-01-29 16:13:10,2024-01-29 16:14:47,97
25.01.24,b,0.5322030414346792,14,28,32,2024-01-25 14:28:32,2024-01-25 14:29:04,32
18.01.24,d,0.7506402079464792,11,15,19,2024-01-18 11:15:19,2024-01-18 11:16:04,45
06.12.23,c,0.6756329882345964,11,9,12,2023-12-06 11:09:12,2023-12-06 11:09:53,41
05.03.24,d,1.939363123932386,14,18,12,2024-03-05 14:18:12,2024-03-05 14:20:08,116
29.01.24,c,0.0826378326227452,12,33,42,2024-01-29 12:33:42,2024-01-29 12:33:47,5
11.01.24,c,0.0333333333333333,13,44,0,2024-01-11 13:44:00,2024-01-11 13:44:02,2
29.12.23,h,0.788252738349159,12,15,5,2023-12-29 12:15:05,2023-12-29 12:15:52,47
14.12.23,b,0.7917331463672443,7,47,0,2023-12-14 07:47:00,2023-12-14 07:47:48,48
30.12.23,a,0.4684540396559769,14,3,42,2023-12-30 14:03:42,2023-12-30 14:04:10,28
25.01.24,a,1.5296466827731292,17,39,27,2024-01-25 17:39:27,2024-01-25 17:40:59,92
05.03.24,c,0.7837094263047124,15,12,25,2024-03-05 15:12:25,2024-03-05 15:13:12,47
25.01.24,b,1.6239536010602778,16,53,44,2024-01-25 16:53:44,2024-01-25 16:55:21,97
09.12.23,a,1.7903123312350997,14,33,15,2023-12-09 14:33:15,2023-12-09 14:35:02,107
11.01.24,c,0.6847440532261294,12,17,51,2024-01-11 12:17:51,2024-01-11 12:18:32,41
25.01.24,b,0.8459878430261556,7,19,0,2024-01-25 07:19:00,2024-01-25 07:19:51,51
17.01.24,a,1.1120218095935488,10,28,48,2024-01-17 10:28:48,2024-01-17 10:29:55,67
23.01.24,c,0.4326836104915263,9,24,36,2024-01-23 09:24:36,2024-01-23 09:25:02,26
21.02.24,b,1.239604237253937,18,0,12,2024-02-21 18:00:12,2024-02-21 18:01:26,74
17.01.24,c,0.9724698540648145,19,17,23,2024-01-17 19:17:23,2024-01-17 19:18:21,58
17.01.24,c,1.1555066542945327,8,6,19,2024-01-17 08:06:19,2024-01-17 08:07:28,69
06.12.23,c,1.4340448625494315,14,50,27,2023-12-06 14:50:27,2023-12-06 14:51:53,86
10.02.24,c,0.6561074563670429,16,38,55,2024-02-10 16:38:55,2024-02-10 16:39:34,39
14.01.24,b,0.6024828718021114,6,51,14,2024-01-14 06:51:14,2024-01-14 06:51:50,36
01.02.24,c,1.0318643274831607,11,35,59,2024-02-01 11:35:59,2024-02-01 11:37:01,62
03.01.24,a,0.1291229289525212,8,21,2,2024-01-03 08:21:02,2024-01-03 08:21:10,8
09.02.24,a,1.2373073933793863,11,40,14,2024-02-09 11:40:14,2024-02-09 11:41:28,74
13.12.23,c,0.4232645717833883,10,18,10,2023-12-13 10:18:10,2023-12-13 10:18:35,25
08.01.24,b,0.3628436217175481,14,59,23,2024-01-08 14:59:23,2024-01-08 14:59:45,22
10.01.24,c,1.6577479645691455,13,16,33,2024-01-10 13:16:33,2024-01-10 13:18:12,99
05.01.24,c,1.2493105172493508,13,18,16,2024-01-05 13:18:16,2024-01-05 13:19:31,75
25.01.24,c,1.3128520036429294,17,41,40,2024-01-25 17:41:40,2024-01-25 17:42:59,79
29.12.23,b,1.2420053599298413,10,16,0,2023-12-29 10:16:00,2023-12-29 10:17:15,75
10.02.24,c,1.324567737184833,7,47,48,2024-02-10 07:47:48,2024-02-10 07:49:07,79
25.01.24,a,0.0333333333333333,8,19,21,2024-01-25 08:19:21,2024-01-25 08:19:23,2
11.01.24,c,0.9981515870903624,20,34,0,2024-01-11 20:34:00,2024-01-11 20:35:00,60
16.02.24,c,1.8241369882004688,9,37,28,2024-02-16 09:37:28,2024-02-16 09:39:17,109
05.01.24,h,0.8481607787049378,12,29,14,2024-01-05 12:29:14,2024-01-05 12:30:05,51
11.01.24,a,0.391181668490398,13,12,48,2024-01-11 13:12:48,2024-01-11 13:13:11,23
03.01.24,c,0.0333333333333333,9,39,47,2024-01-03 09:39:47,2024-01-03 09:39:49,2
05.03.24,a,0.0333333333333333,12,59,36,2024-03-05 12:59:36,2024-03-05 12:59:38,2
05.03.24,c,0.0333333333333333,15,24,10,2024-03-05 15:24:10,2024-03-05 15:24:12,2
07.12.23,b,1.3321467142689452,9,15,24,2023-12-07 09:15:24,2023-12-07 09:16:44,80
03.01.24,c,0.0333333333333333,15,48,30,2024-01-03 15:48:30,2024-01-03 15:48:32,2
16.02.24,e,0.9471540093046708,18,39,49,2024-02-16 18:39:49,2024-02-16 18:40:46,57
09.02.24,a,0.3908523469753358,14,31,58,2024-02-09 14:31:58,2024-02-09 14:32:21,23
13.02.24,a,0.9852385303189194,13,18,0,2024-02-13 13:18:00,2024-02-13 13:18:59,59
30.12.23,a,1.8149830055342648,7,16,25,2023-12-30 07:16:25,2023-12-30 07:18:14,109
17.01.24,b,0.5076708482227263,6,59,24,2024-01-17 06:59:24,2024-01-17 06:59:54,30
19.02.24,b,0.0892946719147642,13,39,4,2024-02-19 13:39:04,2024-02-19 13:39:09,5
16.02.24,b,1.1504875014476408,14,12,44,2024-02-16 14:12:44,2024-02-16 14:13:53,69
31.01.24,a,1.7447338252308071,21,16,37,2024-01-31 21:16:37,2024-01-31 21:18:22,105
21.02.24,a,0.0828858725922756,13,55,35,2024-02-21 13:55:35,2024-02-21 13:55:40,5
11.01.24,b,1.6455170477247385,15,19,29,2024-01-11 15:19:29,2024-01-11 15:21:08,99
16.02.24,c,0.7912083382968389,8,35,29,2024-02-16 08:35:29,2024-02-16 08:36:16,47
08.01.24,e,0.0333333333333333,8,35,30,2024-01-08 08:35:30,2024-01-08 08:35:32,2
31.01.24,c,1.0666529418737616,12,30,8,2024-01-31 12:30:08,2024-01-31 12:31:12,64
03.01.24,b,0.6822475394390186,5,53,15,2024-01-03 05:53:15,2024-01-03 05:53:56,41
19.02.24,h,0.3572323407975272,11,49,36,2024-02-19 11:49:36,2024-02-19 11:49:57,21
05.01.24,h,0.7686440261325859,12,20,3,2024-01-05 12:20:03,2024-01-05 12:20:49,46
26.01.24,a,0.995664425116874,16,43,26,2024-01-26 16:43:26,2024-01-26 16:44:26,60
02.03.24,b,0.3610813753601462,13,24,31,2024-03-02 13:24:31,2024-03-02 13:24:53,22
26.01.24,b,0.5255612250401188,10,21,27,2024-01-26 10:21:27,2024-01-26 10:21:59,32
05.01.24,a,0.5942611219385748,14,13,38,2024-01-05 14:13:38,2024-01-05 14:14:14,36
15.02.24,b,0.6170682184514285,8,23,0,2024-02-15 08:23:00,2024-02-15 08:23:37,37
18.01.24,a,0.3474715167096854,11,19,22,2024-01-18 11:19:22,2024-01-18 11:19:43,21
31.01.24,c,0.8417249192658061,17,29,32,2024-01-31 17:29:32,2024-01-31 17:30:23,51
16.01.24,c,1.3715524802593413,10,34,0,2024-01-16 10:34:00,2024-01-16 10:35:22,82
10.01.24,b,1.0022835758434034,11,28,42,2024-01-10 11:28:42,2024-01-10 11:29:42,60
18.01.24,b,0.5811056105482314,11,37,11,2024-01-18 11:37:11,2024-01-18 11:37:46,35
23.01.24,c,1.338906742448377,9,30,59,2024-01-23 09:30:59,2024-01-23 09:32:19,80
22.01.24,b,1.3547408058565036,14,23,48,2024-01-22 14:23:48,2024-01-22 14:25:09,81
11.01.24,d,0.4082653546245224,11,43,0,2024-01-11 11:43:00,2024-01-11 11:43:24,24
23.01.24,d,0.9162764207500308,9,29,35,2024-01-23 09:29:35,2024-01-23 09:30:30,55
31.01.24,b,0.762038155976613,15,27,41,2024-01-31 15:27:41,2024-01-31 15:28:27,46
05.03.24,b,1.162659444321107,11,15,26,2024-03-05 11:15:26,2024-03-05 11:16:36,70
05.01.24,b,0.7563090974368059,12,53,20,2024-01-05 12:53:20,2024-01-05 12:54:05,45
31.01.24,a,1.8356977575687727,18,8,53,2024-01-31 18:08:53,2024-01-31 18:10:43,110
29.02.24,a,0.0439622018272894,11,42,51,2024-02-29 11:42:51,2024-02-29 11:42:54,3
14.01.24,c,0.9410449204494802,15,28,10,2024-01-14 15:28:10,2024-01-14 15:29:06,56
20.12.23,d,0.3664051687142846,11,59,17,2023-12-20 11:59:17,2023-12-20 11:59:39,22
29.02.24,h,1.2814810758366664,14,49,59,2024-02-29 14:49:59,2024-02-29 14:51:16,77
30.01.24,a,0.4627386928015077,15,11,21,2024-01-30 15:11:21,2024-01-30 15:11:49,28
23.01.24,b,0.9810771924701948,12,43,56,2024-01-23 12:43:56,2024-01-23 12:44:55,59
21.02.24,c,0.717523435394288,15,36,44,2024-02-21 15:36:44,2024-02-21 15:37:27,43
07.02.24,a,0.0333333333333333,15,24,38,2024-02-07 15:24:38,2024-02-07 15:24:40,2
11.01.24,b,0.7526445581856779,14,19,46,2024-01-11 14:19:46,2024-01-11 14:20:31,45
26.01.24,c,0.1347387908897868,9,48,8,2024-01-26 09:48:08,2024-01-26 09:48:16,8
10.01.24,c,0.9732760396671236,11,4,14,2024-01-10 11:04:14,2024-01-10 11:05:12,58
09.01.24,b,0.9337605276604716,10,4,43,2024-01-09 10:04:43,2024-01-09 10:05:39,56
14.02.24,b,0.1507508254217728,9,42,11,2024-02-14 09:42:11,2024-02-14 09:42:20,9
19.02.24,b,0.0851767249392269,15,49,19,2024-02-19 15:49:19,2024-02-19 15:49:24,5
23.02.24,d,0.8838340839912311,15,42,44,2024-02-23 15:42:44,2024-02-23 15:43:37,53
29.01.24,c,0.2317830400879988,10,32,38,2024-01-29 10:32:38,2024-01-29 10:32:52,14
23.01.24,c,0.5088602548724864,17,22,43,2024-01-23 17:22:43,2024-01-23 17:23:14,31
11.01.24,b,0.4854287969659759,11,0,32,2024-01-11 11:00:32,2024-01-11 11:01:01,29
15.12.23,c,1.4990717312353912,7,25,0,2023-12-15 07:25:00,2023-12-15 07:26:30,90
29.01.24,e,0.4918904785208854,11,10,47,2024-01-29 11:10:47,2024-01-29 11:11:17,30
23.01.24,d,0.7701911292716429,15,25,28,2024-01-23 15:25:28,2024-01-23 15:26:14,46
06.12.23,b,0.8951136254144147,13,53,28,2023-12-06 13:53:28,2023-12-06 13:54:22,54
14.02.24,b,1.157168264071601,13,37,33,2024-02-14 13:37:33,2024-02-14 13:38:42,69
15.12.23,c,0.1936590877768256,22,2,5,2023-12-15 22:02:05,2023-12-15 22:02:17,12
26.01.24,a,0.8446272310835469,16,13,35,2024-01-26 16:13:35,2024-01-26 16:14:26,51
29.01.24,a,0.5640096246916757,15,43,18,2024-01-29 15:43:18,2024-01-29 15:43:52,34
12.01.24,b,0.4160942310837563,10,29,20,2024-01-12 10:29:20,2024-01-12 10:29:45,25
05.01.24,d,1.4325090127797977,17,51,34,2024-01-05 17:51:34,2024-01-05 17:53:00,86
16.01.24,c,0.5220091208238816,6,34,44,2024-01-16 06:34:44,2024-01-16 06:35:15,31
25.01.24,e,0.5882046533129188,12,45,36,2024-01-25 12:45:36,2024-01-25 12:46:11,35
05.03.24,c,0.977878092481927,9,32,33,2024-03-05 09:32:33,2024-03-05 09:33:32,59
03.01.24,h,1.018718122816716,19,17,0,2024-01-03 19:17:00,2024-01-03 19:18:01,61
31.01.24,e,0.4626114723108855,18,31,33,2024-01-31 18:31:33,2024-01-31 18:32:01,28
11.01.24,h,1.0491356807685015,7,6,21,2024-01-11 07:06:21,2024-01-11 07:07:24,63
28.12.23,b,0.6541977041039223,12,25,37,2023-12-28 12:25:37,2023-12-28 12:26:16,39
11.01.24,b,2.034983301740814,9,31,27,2024-01-11 09:31:27,2024-01-11 09:33:29,122
22.01.24,a,0.5975967730076825,11,10,7,2024-01-22 11:10:07,2024-01-22 11:10:43,36
11.01.24,d,0.8243272311949369,13,40,41,2024-01-11 13:40:41,2024-01-11 13:41:30,49
10.01.24,e,0.8744722867502372,15,26,56,2024-01-10 15:26:56,2024-01-10 15:27:48,52
25.01.24,d,1.3354073434076263,10,27,40,2024-01-25 10:27:40,2024-01-25 10:29:00,80
19.02.24,c,0.0333333333333333,16,47,51,2024-02-19 16:47:51,2024-02-19 16:47:53,2
25.01.24,a,0.6276876600200736,13,28,2,2024-01-25 13:28:02,2024-01-25 13:28:40,38
04.02.24,b,1.0054013401247746,14,48,15,2024-02-04 14:48:15,2024-02-04 14:49:15,60
18.01.24,c,0.2241789040629369,5,35,44,2024-01-18 05:35:44,2024-01-18 05:35:57,13
05.03.24,c,1.969994710121488,9,13,34,2024-03-05 09:13:34,2024-03-05 09:15:32,118
23.02.24,b,0.4011294657027249,10,41,8,2024-02-23 10:41:08,2024-02-23 10:41:32,24
31.01.24,a,0.2577117245006,12,26,12,2024-01-31 12:26:12,2024-01-31 12:26:27,15
16.02.24,b,0.9041004548833816,14,39,34,2024-02-16 14:39:34,2024-02-16 14:40:28,54
25.01.24,a,0.9923936752307264,13,34,11,2024-01-25 13:34:11,2024-01-25 13:35:11,60
15.01.24,a,0.5375428007662948,11,7,39,2024-01-15 11:07:39,2024-01-15 11:08:11,32
06.12.23,a,0.2697743303403142,20,21,32,2023-12-06 20:21:32,2023-12-06 20:21:48,16
31.01.24,c,0.7358005967461495,14,34,59,2024-01-31 14:34:59,2024-01-31 14:35:43,44
18.01.24,c,0.8771694262329758,10,28,20,2024-01-18 10:28:20,2024-01-18 10:29:13,53
29.02.24,d,2.003201948282401,8,43,46,2024-02-29 08:43:46,2024-02-29 08:45:46,120
20.01.24,a,0.8949942143856753,9,55,26,2024-01-20 09:55:26,2024-01-20 09:56:20,54
25.12.23,a,1.0090085192184155,16,17,26,2023-12-25 16:17:26,2023-12-25 16:18:27,61
11.01.24,b,0.8218214907037428,9,21,52,2024-01-11 09:21:52,2024-01-11 09:22:41,49
14.01.24,a,0.6144790665256873,9,24,59,2024-01-14 09:24:59,2024-01-14 09:25:36,37
08.01.24,c,1.1023428677327562,13,19,59,2024-01-08 13:19:59,2024-01-08 13:21:05,66
25.01.24,c,0.9233433648617604,15,29,33,2024-01-25 15:29:33,2024-01-25 15:30:28,55
05.03.24,e,0.4862615986347123,15,20,8,2024-03-05 15:20:08,2024-03-05 15:20:37,29
31.01.24,c,0.4281960929336159,8,17,16,2024-01-31 08:17:16,2024-01-31 08:17:42,26
15.02.24,c,0.803409866702076,14,44,5,2024-02-15 14:44:05,2024-02-15 14:44:53,48
21.02.24,c,0.7384417759243379,13,36,48,2024-02-21 13:36:48,2024-02-21 13:37:32,44
15.12.23,a,0.9631859622355043,11,31,59,2023-12-15 11:31:59,2023-12-15 11:32:57,58
11.01.24,a,0.5164262389111282,16,15,0,2024-01-11 16:15:00,2024-01-11 16:15:31,31
02.02.24,b,0.4064071225266201,17,0,39,2024-02-02 17:00:39,2024-02-02 17:01:03,24
21.02.24,b,0.556566659187034,7,49,59,2024-02-21 07:49:59,2024-02-21 07:50:32,33
06.12.23,c,0.3341077495037916,11,57,40,2023-12-06 11:57:40,2023-12-06 11:58:00,20
21.02.24,b,1.101545279672706,18,45,23,2024-02-21 18:45:23,2024-02-21 18:46:29,66
16.02.24,c,0.8194401259451608,13,0,41,2024-02-16 13:00:41,2024-02-16 13:01:30,49
29.01.24,b,0.1670244351036013,15,36,35,2024-01-29 15:36:35,2024-01-29 15:36:45,10
22.01.24,e,0.7798780829275573,20,42,48,2024-01-22 20:42:48,2024-01-22 20:43:35,47
31.01.24,b,0.0333333333333333,8,23,13,2024-01-31 08:23:13,2024-01-31 08:23:15,2
21.12.23,d,0.8037870949253741,5,41,40,2023-12-21 05:41:40,2023-12-21 05:42:28,48
17.12.23,b,1.1186246512447942,16,30,43,2023-12-17 16:30:43,2023-12-17 16:31:50,67
26.01.24,a,1.4135365478195483,8,11,31,2024-01-26 08:11:31,2024-01-26 08:12:56,85
13.01.24,b,0.6135589465533884,15,12,19,2024-01-13 15:12:19,2024-01-13 15:12:56,37
14.01.24,e,0.1131207286044594,15,17,28,2024-01-14 15:17:28,2024-01-14 15:17:35,7
11.01.24,b,1.0988655525194824,14,35,47,2024-01-11 14:35:47,2024-01-11 14:36:53,66
08.01.24,c,1.1860631025562096,11,38,0,2024-01-08 11:38:00,2024-01-08 11:39:11,71
29.12.23,b,1.171029773295271,16,16,17,2023-12-29 16:16:17,2023-12-29 16:17:27,70
06.12.23,e,1.0174907080046376,6,50,9,2023-12-06 06:50:09,2023-12-06 06:51:10,61
03.01.24,b,1.043461209976208,17,40,45,2024-01-03 17:40:45,2024-01-03 17:41:48,63
11.01.24,a,1.03217975611638,10,29,40,2024-01-11 10:29:40,2024-01-11 10:30:42,62
26.01.24,b,0.2679826092256313,12,59,22,2024-01-26 12:59:22,2024-01-26 12:59:38,16
13.02.24,c,0.9240570850670003,11,11,29,2024-02-13 11:11:29,2024-02-13 11:12:24,55
11.01.24,h,1.3879743738163242,7,52,15,2024-01-11 07:52:15,2024-01-11 07:53:38,83
06.12.23,a,0.8517528812767117,19,16,21,2023-12-06 19:16:21,2023-12-06 19:17:12,51
18.01.24,h,1.061701494822334,13,18,26,2024-01-18 13:18:26,2024-01-18 13:19:30,64
26.01.24,b,1.385756630195889,9,26,36,2024-01-26 09:26:36,2024-01-26 09:27:59,83
21.02.24,c,1.1504461189590272,15,45,59,2024-02-21 15:45:59,2024-02-21 15:47:08,69
09.12.23,c,0.7740225643004981,6,27,59,2023-12-09 06:27:59,2023-12-09 06:28:45,46
17.12.23,d,1.146438560664975,13,20,14,2023-12-17 13:20:14,2023-12-17 13:21:23,69
23.01.24,b,1.3331494953063443,10,41,34,2024-01-23 10:41:34,2024-01-23 10:42:54,80
31.01.24,a,1.2231836360648165,13,34,56,2024-01-31 13:34:56,2024-01-31 13:36:09,73
19.01.24,b,1.1677324718315751,10,28,15,2024-01-19 10:28:15,2024-01-19 10:29:25,70
23.01.24,b,0.979134616252944,20,19,40,2024-01-23 20:19:40,2024-01-23 20:20:39,59
06.12.23,e,0.6920433909632737,12,33,47,2023-12-06 12:33:47,2023-12-06 12:34:29,42
25.01.24,c,0.906403967939972,7,8,37,2024-01-25 07:08:37,2024-01-25 07:09:31,54
10.02.24,c,0.7888789473460438,12,0,25,2024-02-10 12:00:25,2024-02-10 12:01:12,47
31.01.24,d,0.5786139638071376,10,5,33,2024-01-31 10:05:33,2024-01-31 10:06:08,35
26.01.24,c,1.2181113010898614,7,21,32,2024-01-26 07:21:32,2024-01-26 07:22:45,73
19.02.24,b,1.6145475823168185,13,39,6,2024-02-19 13:39:06,2024-02-19 13:40:43,97
22.02.24,c,1.0789550819061962,15,21,44,2024-02-22 15:21:44,2024-02-22 15:22:49,65
17.01.24,c,1.4810570319185987,16,49,0,2024-01-17 16:49:00,2024-01-17 16:50:29,89
10.02.24,c,0.5501079134363995,8,4,50,2024-02-10 08:04:50,2024-02-10 08:05:23,33
18.01.24,b,0.2240898521079188,14,47,0,2024-01-18 14:47:00,2024-01-18 14:47:13,13
23.01.24,a,0.0642758009308195,11,53,53,2024-01-23 11:53:53,2024-01-23 11:53:57,4
17.01.24,c,0.6228267573173458,11,6,28,2024-01-17 11:06:28,2024-01-17 11:07:05,37
11.01.24,c,0.4482550546255769,10,21,37,2024-01-11 10:21:37,2024-01-11 10:22:04,27
14.02.24,c,0.5629582074096149,5,37,24,2024-02-14 05:37:24,2024-02-14 05:37:58,34
10.01.24,b,0.0333333333333333,18,17,30,2024-01-10 18:17:30,2024-01-10 18:17:32,2
27.02.24,b,0.750421399832178,15,28,38,2024-02-27 15:28:38,2024-02-27 15:29:23,45
03.01.24,a,0.7339065126514375,16,20,29,2024-01-03 16:20:29,2024-01-03 16:21:13,44
01.02.24,c,1.128033944064084,13,6,15,2024-02-01 13:06:15,2024-02-01 13:07:23,68
09.02.24,e,1.3957526387262529,11,2,16,2024-02-09 11:02:16,2024-02-09 11:03:40,84
21.02.24,d,0.0333333333333333,15,36,15,2024-02-21 15:36:15,2024-02-21 15:36:17,2
22.01.24,c,0.7849786054060132,14,37,35,2024-01-22 14:37:35,2024-01-22 14:38:22,47
18.01.24,b,1.2314109925098804,10,7,55,2024-01-18 10:07:55,2024-01-18 10:09:09,74
14.01.24,a,1.2202274369325554,15,59,21,2024-01-14 15:59:21,2024-01-14 16:00:34,73
23.01.24,a,1.1474243296115016,13,10,22,2024-01-23 13:10:22,2024-01-23 13:11:31,69
08.01.24,a,0.0333333333333333,14,12,0,2024-01-08 14:12:00,2024-01-08 14:12:02,2
09.01.24,a,0.8520900904176948,16,36,36,2024-01-09 16:36:36,2024-01-09 16:37:27,51
06.12.23,a,0.3797368575570533,12,33,10,2023-12-06 12:33:10,2023-12-06 12:33:33,23
05.03.24,a,0.3549692881191825,15,30,57,2024-03-05 15:30:57,2024-03-05 15:31:18,21
04.02.24,c,0.323607328285194,13,54,57,2024-02-04 13:54:57,2024-02-04 13:55:16,19
05.01.24,c,0.8000550491729492,7,4,39,2024-01-05 07:04:39,2024-01-05 07:05:27,48
06.12.23,c,0.7545239995561712,8,2,23,2023-12-06 08:02:23,2023-12-06 08:03:08,45
10.01.24,e,0.6871595758824862,13,59,51,2024-01-10 13:59:51,2024-01-10 14:00:32,41
31.01.24,b,0.3066275318886344,15,33,33,2024-01-31 15:33:33,2024-01-31 15:33:51,18
10.01.24,c,0.1109709433863619,10,17,0,2024-01-10 10:17:00,2024-01-10 10:17:07,7
21.02.24,c,0.0909944604860658,6,35,12,2024-02-21 06:35:12,2024-02-21 06:35:17,5
12.02.24,h,0.30700723432617,8,59,46,2024-02-12 08:59:46,2024-02-12 09:00:04,18
06.12.23,d,1.8337014730688852,14,29,26,2023-12-06 14:29:26,2023-12-06 14:31:16,110
09.02.24,b,0.8845218880820818,11,47,42,2024-02-09 11:47:42,2024-02-09 11:48:35,53
06.12.23,c,0.0567339723132633,15,9,13,2023-12-06 15:09:13,2023-12-06 15:09:16,3
05.03.24,a,0.6804389351183222,12,44,35,2024-03-05 12:44:35,2024-03-05 12:45:16,41
19.01.24,b,0.9368622174474024,13,9,56,2024-01-19 13:09:56,2024-01-19 13:10:52,56
27.12.23,a,0.7551013003466291,11,0,59,2023-12-27 11:00:59,2023-12-27 11:01:44,45
20.01.24,b,0.5668219484145811,12,33,57,2024-01-20 12:33:57,2024-01-20 12:34:31,34
31.01.24,b,0.7283392539484492,8,22,44,2024-01-31 08:22:44,2024-01-31 08:23:28,44
17.12.23,a,0.512591968417303,12,27,24,2023-12-17 12:27:24,2023-12-17 12:27:55,31
29.02.24,b,0.5906424085420708,10,23,43,2024-02-29 10:23:43,2024-02-29 10:24:18,35
21.02.24,a,1.3315058582827468,11,8,28,2024-02-21 11:08:28,2024-02-21 11:09:48,80
18.01.24,h,0.5800717921590897,10,31,22,2024-01-18 10:31:22,2024-01-18 10:31:57,35
08.12.23,h,0.768843006534214,9,11,5,2023-12-08 09:11:05,2023-12-08 09:11:51,46
29.01.24,c,0.0333333333333333,18,42,57,2024-01-29 18:42:57,2024-01-29 18:42:59,2
25.01.24,a,0.3394688365737318,13,2,40,2024-01-25 13:02:40,2024-01-25 13:03:00,20
14.12.23,e,1.200455660206104,12,0,59,2023-12-14 12:00:59,2023-12-14 12:02:11,72
08.01.24,a,0.0333333333333333,12,44,47,2024-01-08 12:44:47,2024-01-08 12:44:49,2
31.01.24,a,0.0333333333333333,7,20,2,2024-01-31 07:20:02,2024-01-31 07:20:04,2
05.03.24,b,0.6370842250775222,8,46,19,2024-03-05 08:46:19,2024-03-05 08:46:57,38
06.12.23,a,0.0333333333333333,10,35,34,2023-12-06 10:35:34,2023-12-06 10:35:36,2
12.02.24,a,0.0457719884800114,13,47,59,2024-02-12 13:47:59,2024-02-12 13:48:02,3
11.12.23,d,0.7871408187470195,9,16,10,2023-12-11 09:16:10,2023-12-11 09:16:57,47
19.01.24,b,1.472549194486581,9,42,18,2024-01-19 09:42:18,2024-01-19 09:43:46,88
27.02.24,b,1.2820102381470844,12,37,15,2024-02-27 12:37:15,2024-02-27 12:38:32,77
17.01.24,c,1.0559156767194535,7,15,59,2024-01-17 07:15:59,2024-01-17 07:17:02,63
01.03.24,d,0.7715750886691589,13,31,11,2024-03-01 13:31:11,2024-03-01 13:31:57,46
26.01.24,b,0.0706937689297839,9,52,15,2024-01-26 09:52:15,2024-01-26 09:52:19,4
